Date,Date,Open,High,Low,Close,Volume,5EMA,26EMA,rsi,macd,macdSignal,macdHist,macd_crossover,macd_crossunder,ema_crossover,ema_crossunder,macd_buy,macd_sell,ema_buy,ema_sell,rsi_buy,rsi_sell,volume_buy,volume_sell,scores
2020-01-03,2020-01-03,460.4917886454928,463.5426775583359,457.107233307079,461.1591796875,12956863,454.83733724528093,424.5607221398926,72.82176386603534,18.632393544722845,16.445297365259513,2.1870961794633317,0,0,0,0,1,0,1,0,1,0,0,0,11.340183716365852
2020-01-06,2020-01-06,457.6316115293185,457.6316115293185,448.6219775391613,451.1961669921875,9601608,453.6236138275831,426.5337180548774,64.97867449423552,17.890636292441457,16.7343651506959,1.156271141745556,0,0,0,0,1,0,1,0,1,0,0,0,11.560122477577233
2020-01-07,2020-01-07,453.34131526209,462.0172537181591,451.4821752017058,453.9133605957031,13195788,453.7201960836231,428.5618397245682,66.0525350764912,17.322361737886695,16.85196446813406,0.47039726975263463,0,0,0,0,1,0,1,0,1,0,1,0,12.040081651718154
2020-01-08,2020-01-08,449.67072339595416,455.86781814820216,445.2374229692021,453.10296630859375,13304841,453.51445282527993,430.37970095301455,65.40835245803265,16.615079716538617,16.804587517814973,-0.18950780127635625,0,1,0,0,0,1,1,0,1,0,0,1,12.693387767812103
2020-01-09,2020-01-09,462.3986210337018,463.352020252328,456.7735714628943,460.63482666015625,10131152,455.8879107702387,432.6208213757658,68.48467503897868,16.472427907726285,16.738155595797235,-0.2657276880709496,0,0,0,0,0,1,1,0,1,0,0,0,13.462258511874737
2020-01-10,2020-01-10,462.8753030259854,470.8361920176097,457.6316075231163,463.5426940917969,15927634,458.4395052107581,434.9113304658422,69.6084279228173,16.40491032661987,16.67150654196176,-0.2665962153418917,0,0,0,0,0,1,1,0,1,0,1,0,13.308172341249824
2020-01-13,2020-01-13,468.214343669822,473.8393930193757,465.0204505939648,472.6476440429688,10942750,463.1755514881617,437.70661295303677,72.87039881996007,16.891382185657108,16.715481670700832,0.17590051495627534,1,0,0,0,1,0,1,0,1,0,0,0,13.538781560833215
2020-01-14,2020-01-14,473.3150352256415,482.4199857694809,472.6476441605141,475.3648376464844,15660822,467.2386468742693,440.4961110784773,73.77502610981631,17.29678290756891,16.83174191807445,0.4650409894944616,0,0,0,0,1,0,1,0,1,0,1,0,14.359187707222143
2020-01-15,2020-01-15,468.97703817940777,480.08413250787646,466.35519050509214,478.7017211914063,12117948,471.05967164664827,443.3261562720276,74.8826815808336,17.683480360997066,17.002089606658974,0.6813907543380928,0,0,0,0,1,0,1,0,1,0,0,0,13.572791804814761
2020-01-16,2020-01-16,478.6064050249317,480.56086177381167,469.1677586333676,471.3605651855469,10438369,471.15996949294777,445.4027791545105,68.07092142134273,17.199308025055984,17.041533290338375,0.15777473471760928,0,0,0,0,1,0,1,0,1,0,0,0,14.048527869876509
2020-01-17,2020-01-17,470.31178897472944,475.6508300328841,468.97703598404905,472.1709289550781,5682460,471.49695598032457,447.3856050656637,68.41250220496613,16.68861161782769,16.97094895583624,-0.2823373380085492,0,1,0,0,0,1,1,0,1,0,0,0,15.36568524658434
2020-01-20,2020-01-20,473.839399540442,476.508905646158,466.3552100465211,467.7853088378906,7291878,470.25974026617996,448.8966942339768,64.39727423642863,15.748459704037543,16.7264511054765,-0.9779914014389561,0,0,0,0,0,1,1,0,1,0,0,0,16.577123497722894
2020-01-21,2020-01-21,465.0681240553564,465.0681240553564,451.4345269595871,453.9610290527344,11315803,464.82683652836477,449.2718301464774,53.69851948107358,13.729612270724658,16.12708333852613,-2.3974710678014723,0,0,0,0,0,1,1,0,0,0,0,1,16.051415665148596
2020-01-22,2020-01-22,456.3445355268522,457.4886262407918,451.1485271816788,452.9122924804688,7662171,460.85532184573276,449.54149402306933,52.97943216508582,11.907771480789108,15.283220966978726,-3.375449486189618,0,0,0,0,0,1,1,0,0,0,0,0,14.034277110099064
2020-01-23,2020-01-23,453.72267227139537,459.3954091346971,451.100824478269,457.8699645996094,7200020,459.86020276369163,450.1584177694797,55.98040089630746,10.740186056801974,14.374613984943377,-3.6344279281414025,0,0,0,0,0,1,1,0,0,0,0,0,12.689518073399375
2020-01-24,2020-01-24,457.9176255967062,462.4939592287066,454.2470619412316,460.8731689453125,7481130,460.19785815756524,450.95210304176356,57.73992659424905,9.942587725907458,13.488208733136194,-3.5456210072287355,0,0,0,0,0,1,1,0,0,0,0,0,10.12634538226625
2020-01-27,2020-01-27,455.4864713326147,455.4864713326147,438.6589811411927,440.89947509765625,12963119,453.7650638042622,450.20746393479266,44.88869616794676,7.61103980672226,12.312774947853407,-4.701735141131147,0,0,0,0,0,1,1,0,0,0,0,1,8.417563588177499
2020-01-28,2020-01-28,438.5636147036941,440.4704130284927,421.402429780506,425.4543762207031,18015283,444.3281679430758,448.3739018818971,37.86966822929468,4.46550531795441,10.743321021873609,-6.277815703919199,0,0,0,1,0,1,0,1,0,1,0,1,7.278375725451666
2020-01-29,2020-01-29,431.69915248254927,438.2776303358252,428.64829245485817,431.1271362304688,11081834,439.9278240388735,447.096363685495,41.48850956273552,2.402694134451451,9.075195644389177,-6.672501509937726,0,0,0,0,0,1,0,1,0,0,0,0,6.518917150301111
2020-01-30,2020-01-30,430.8410793194816,433.2722646614582,420.8303880294728,427.6471862792969,14652016,435.83427811901464,445.6556838776285,39.95120804513442,0.4815475514488412,7.35646602580111,-6.874918474352269,0,0,0,0,0,1,0,1,0,1,0,1,6.012611433534073
2020-01-31,2020-01-31,431.8898535281506,433.0816025721024,416.1111078244023,418.2562561035156,10738727,429.9749374471817,443.6260966351016,36.067330578831516,-1.7782460253415024,5.529523615572588,-7.30776964091409,0,0,0,0,0,1,0,1,0,1,0,0,5.675074289022715
2020-02-03,2020-02-03,398.52086204234655,418.5422450636128,397.186108993349,415.7297058105469,16237126,425.22652690163676,441.5596973147642,35.07925540005115,-3.730022827959999,3.6776143268660704,-7.4076371548260695,0,0,0,0,0,1,0,1,0,1,0,1,5.4500495260151425
2020-02-04,2020-02-04,421.40241881017374,432.2711631594944,413.2508678220414,430.841064453125,13336263,427.09803941879954,440.76572451019837,44.81667915172358,-4.011220797806288,2.1398473019315984,-6.151068099737887,0,0,0,0,0,1,0,1,0,0,0,0,3.6333663506767615
2020-02-05,2020-02-05,431.1748016790996,457.3456221754082,427.1228549524304,452.9122924804688,16056765,435.70279043935597,441.66547028577395,55.350478761184284,-2.425152916754712,1.2268472581943364,-3.6520001749490483,0,0,0,0,0,1,0,1,0,0,1,0,2.422244233784508
2020-02-06,2020-02-06,455.72479866929046,464.5437409029535,449.6230498618427,455.3434448242188,16666074,442.24967523431025,442.678653584918,56.33912298862684,-0.9609319920218695,0.7892914081510951,-1.7502234001729646,0,0,0,0,0,1,0,1,0,0,1,0,1.9481628225230052
2020-02-07,2020-02-07,453.53201329065865,457.3456101092627,447.0012229197123,449.051025390625,11649909,444.5167919530818,443.1506811260815,53.064101055217705,-0.30475894891935695,0.5704813367370047,-0.8752402856563617,0,0,1,0,0,1,1,0,0,0,0,0,1.9654418816820034
2020-02-10,2020-02-10,438.8019578972935,441.66215534149086,419.4956251489606,423.1185302734375,26796048,437.384038059867,441.6668180999597,42.18140506600198,-1.8558792926014007,0.08520921086932365,-1.9410885034707244,0,0,0,1,0,1,0,1,0,0,0,1,2.9769612544546686
2020-02-11,2020-02-11,427.4565487609472,436.37083734239934,422.0698489535784,423.4046020507813,16824371,432.72422605683846,440.31406135557614,42.321932714139066,-3.0271743569219325,-0.5372675026889276,-2.4899068542330047,0,0,0,0,0,1,0,1,0,0,0,0,4.651307502969779
2020-02-12,2020-02-12,429.02965208939975,433.31994861029375,421.92681621107886,427.0751953125,11785858,430.8412158087256,439.3334046116446,44.196084867138694,-3.617547103167965,-1.153323422784735,-2.46422368038323,0,0,0,0,0,1,0,1,0,0,0,0,6.767538335313186
2020-02-13,2020-02-13,427.83787160554624,430.650410756224,418.87592535089,420.6873779296875,9965221,427.4566031823795,437.95221745001817,41.6591712196424,-4.548433722893719,-1.832345482806532,-2.7160882400871875,0,0,0,0,0,1,0,1,0,0,0,0,8.845025556875457
2020-02-14,2020-02-14,420.4490272508532,424.7869817668554,413.1555295359965,414.2995910644531,9484817,423.07093247640404,436.2001710510874,39.23387022073931,-5.735493887450843,-2.6129751637353946,-3.122518723715449,0,0,0,0,0,1,0,1,0,1,0,0,9.230017037916971
2020-02-17,2020-02-17,415.205336946961,420.3536866261834,412.8218390310772,416.492431640625,9724765,420.87809886447775,434.74033850216426,40.51416480551339,-6.425237572837148,-3.375427645555745,-3.0498099272814025,0,0,0,0,0,1,0,1,0,0,0,0,6.153344691944647
2020-02-18,2020-02-18,413.7752303231829,414.8716335245379,401.6670495027414,411.29638671875,11502423,417.6841948159019,433.0037494811706,38.44706229343835,-7.306912276547621,-4.16172457175412,-3.145187704793501,0,0,0,0,0,1,0,1,0,1,0,1,4.102229794629765
2020-02-19,2020-02-19,416.1110901069522,418.0655468176408,408.1978593347852,413.0125427246094,8465109,416.12697745213774,431.52291935105495,39.54420125663003,-7.777512066434099,-4.884882070690116,-2.8926299957439827,0,0,0,0,0,1,0,1,0,1,0,0,2.73481986308651
2020-02-20,2020-02-20,409.0082417760096,426.8368177992911,408.05484261103055,422.8801879882813,12980237,418.3780476308523,430.88271702788654,45.55350589521981,-7.270420404241008,-5.361989737400295,-1.9084306668407134,0,0,0,0,0,1,0,1,0,0,1,0,1.8232132420576734
2020-02-24,2020-02-24,414.5856289770686,414.5856289770686,394.0875471145951,396.0896911621094,17523142,410.94859547460464,428.3054558526438,35.29559929734857,-8.927406223080709,-6.075073034536378,-2.852333188544331,0,0,0,0,0,1,0,1,0,1,0,1,1.5488088280384489
2020-02-25,2020-02-25,399.4742771506128,405.719030465509,395.0886348759343,401.6670837402344,14558176,407.85475822981454,426.33224310357645,38.405278298691506,-9.67895745698695,-6.795849919026493,-2.8831075379604574,0,0,0,0,0,1,0,1,0,1,1,0,1.6992058853589658
2020-02-26,2020-02-26,392.1330591765383,399.8555981188906,392.1330591765383,396.9000549316406,14270706,404.2031904637565,424.15208101676643,36.778325549607715,-10.537753941707479,-7.5442307235626895,-2.993523218144789,0,0,0,0,0,1,0,1,0,1,0,1,2.1328039235726437
2020-02-27,2020-02-27,395.5653154915426,396.5187146752269,388.0811260805338,393.5631713867188,10226379,400.6565174380773,421.8862358589851,35.64016967663225,-11.356701966747721,-8.306724972199696,-3.0499769945480253,0,0,0,0,0,1,0,1,0,1,0,0,2.7552026157150955
2020-02-28,2020-02-28,380.12027209641,380.3586218960452,357.5246994528181,363.9601440429688,24532833,388.42439297304117,417.59541424298385,27.50739103752756,-14.23040186601861,-9.491460350963479,-4.7389415150551315,0,0,0,0,0,1,0,1,0,1,0,1,3.50346841047673
2020-03-02,2020-03-02,375.3532699901656,375.6392781068957,341.31690751844843,347.0849609375,20220772,374.6445822945275,412.37241770183687,24.1274599679029,-17.665874777097088,-11.1263432361902,-6.5395315409068875,0,0,0,0,0,1,0,1,0,1,0,1,3.6689789403178197
2020-03-03,2020-03-03,356.0945909116752,372.7790764296252,352.8530395444174,369.4898376464844,18648933,372.9263340785131,409.1959302903293,35.4653035595347,-18.368880485321085,-12.574850686016378,-5.794029799304708,0,0,0,0,0,1,0,1,0,1,1,0,4.112652626878546
2020-03-04,2020-03-04,369.96653860748427,371.7303329021656,348.0860449756121,359.5744934082031,22937148,368.4757205217431,405.52026829906066,33.10742636812323,-19.50130409356092,-13.960141367525285,-5.541162726035633,0,0,0,0,0,1,0,1,0,1,0,1,3.075101751252364
2020-03-05,2020-03-05,366.0576310997714,369.7281947095476,356.857305628335,358.23974609375,14628468,365.06372904574545,402.0180073949636,32.79137831876499,-20.272769052809906,-15.222666904582209,-5.0501021482276975,0,0,0,0,0,1,0,1,0,1,0,0,2.716734500834909
2020-03-06,2020-03-06,340.3158491846402,341.60291480222133,330.4958201662967,335.11981201171875,14848188,355.08242336773657,397.06258551472325,27.83474144804852,-22.49048968494418,-16.676231460654602,-5.814258224289578,0,0,0,0,0,1,0,1,0,1,0,0,2.811156333889939
2020-03-09,2020-03-09,321.7722274594584,321.96291893612664,304.8493917930721,307.2805480957031,20422136,339.1484649437254,390.4120642244254,23.272956313402126,-26.192514199888876,-18.579488008501457,-7.613026191387419,0,0,0,0,0,1,0,1,0,1,0,1,3.2074375559266257
2020-03-11,2020-03-11,308.90133257206526,310.85578924183227,282.3015014196686,285.7814025878906,28692870,321.35944415844716,382.66164484394136,20.481349006113707,-30.509502117350337,-20.965490830271232,-9.544011287079105,0,0,0,0,0,1,0,1,0,1,0,1,3.8049583706177508
2020-03-12,2020-03-12,262.1847649504276,278.20185895286244,254.74826325546135,274.0545959472656,43767134,305.59116142138663,374.6166782590024,19.133212364746104,-34.47954272923067,-23.66830121006312,-10.811241519167552,0,0,0,0,0,1,0,1,0,1,0,1,2.536638913745167
2020-03-13,2020-03-13,257.4177795571654,316.6238746744002,243.4504873373171,311.4755249023437,33841437,307.552615915039,369.93955578813876,34.050961687740596,-34.21189881643295,-25.777020731337085,-8.434878085095864,0,0,0,0,0,1,0,1,0,1,1,0,1.6910926091634446
2020-03-16,2020-03-16,289.8333426241934,302.8472352485944,273.720902751343,276.1044006347656,23605482,297.0698774882812,362.98880355455555,28.667705681362566,-36.433955250071335,-27.908407635083936,-8.5255476149874,0,0,0,0,0,1,0,1,0,1,0,0,1.460728406108963
2020-03-17,2020-03-17,286.01974365881966,293.3132413030329,267.42846032099635,269.5736083984375,20653939,287.9044544583333,356.0691594689172,27.79399369576929,-38.280655765363235,-29.982857261139795,-8.29779850422344,0,0,0,0,0,1,0,1,0,1,0,0,1.6404856040726419
2020-03-18,2020-03-18,276.485742037857,279.48894341676805,262.85214639623194,267.7621459960937,18772170,281.19035163758673,349.52789921167096,27.54324504645152,-39.435758232341755,-31.873437455380188,-7.562320776961567,0,0,0,0,0,1,0,1,0,1,0,0,2.093657069381761
2020-03-19,2020-03-19,256.41669752356,271.242041771306,248.3604635550974,259.1815490722656,18721981,273.854084115813,342.83557697912244,26.331433701056135,-40.57583475472603,-33.613916915249355,-6.961917839476676,0,0,0,0,0,1,0,1,0,1,0,0,2.729104712921174
2020-03-20,2020-03-20,266.6657598666678,290.7867472638212,261.3743770083774,283.8746032714844,17307766,277.1942571677035,338.4680974452233,35.171004746987705,-39.036838136659526,-34.69850115953139,-4.338336977128137,0,0,0,0,0,1,0,1,0,1,0,0,3.486069808614116
2020-03-23,2020-03-23,255.51098897326665,265.0449810991348,241.73437326093068,258.5141906738281,12100402,270.9675683364117,332.54558583252737,31.05022072243627,-39.40926016007677,-35.64065295964046,-3.768607200436307,0,0,0,0,0,1,0,1,0,1,0,0,2.3240465390760776
2020-03-24,2020-03-24,264.1392483234469,272.3384876226638,246.5490497681045,259.229248046875,12928802,267.05479490656614,327.1147459965531,31.29465093527187,-39.194893804960316,-36.351501128704435,-2.843392676255881,0,0,0,0,0,1,0,1,0,1,0,0,1.5493643593840518
2020-03-25,2020-03-25,254.60524152472655,281.25276046828526,254.60524152472655,273.43487548828125,9442829,269.18148843380453,323.13845929223663,36.138238070750326,-37.447065054999484,-36.57061391396344,-0.8764511410360427,0,0,0,0,0,1,0,1,0,1,0,0,1.0329095729227011
2020-03-26,2020-03-26,276.4857816737472,281.7294775330769,267.04713494604096,271.1944274902344,11493833,269.8524681192811,319.29075323282905,35.71064234080848,-35.82966157205385,-36.42242344558152,0.592761873527671,1,0,0,0,1,0,0,1,0,1,0,0,0.6886063819484675
2020-03-27,2020-03-27,277.4391644050454,281.4911109642256,261.42206964457733,264.3299255371094,11183594,268.01162059189056,315.2195808109239,34.36883535460222,-34.701745476866506,-36.07828785183852,1.3765423749720114,0,0,0,0,1,0,0,1,0,1,0,0,1.125737587965645
2020-03-30,2020-03-30,254.5575918225625,258.13283889872207,239.1602002336556,242.2110748291016,15853721,259.4114386709609,309.81154333078894,30.4045155473137,-35.18705576672477,-35.90004143481577,0.712985668091001,0,0,0,0,1,0,0,1,0,1,0,1,2.083825058643763
2020-03-31,2020-03-31,250.0289478352046,259.75363161034386,247.59779143913752,257.03643798828125,15786813,258.61977177673435,305.902276268381,35.75360768594879,-33.983642485206474,-35.51676164489391,1.5331191596874376,0,0,0,0,1,0,0,1,0,1,1,0,3.3892167057625087
2020-04-01,2020-04-01,253.6041859323077,255.46332600118825,246.0723381090441,253.93788146972656,11964799,257.0591416743984,302.053061838851,35.145600448552365,-32.9006976423608,-34.99354884438729,2.0928512020264947,0,0,0,0,1,0,0,1,0,1,0,0,5.259477803841673
2020-04-03,2020-04-03,255.2249794068008,256.3690409981852,239.3032010083128,241.925048828125,12526695,252.01444405897394,297.5991349491676,32.815680594189196,-32.63558850165663,-34.52195677584116,1.8863682741845338,0,0,0,0,1,0,0,1,0,1,0,0,7.506318535894448
2020-04-07,2020-04-07,253.6518327526807,264.75895614988207,249.02787014180436,263.328857421875,15956659,255.78591517994096,295.06059587307186,40.397366355768305,-30.34854004488949,-33.68727342965083,3.3387333847613405,0,0,0,0,1,0,0,1,0,0,1,0,7.670879023929632
2020-04-08,2020-04-08,258.3711944941069,279.2506320677169,254.22390197373053,261.9464416503906,20434998,257.8394240034242,292.60769556028066,40.08274541653557,-28.321118836373955,-32.61404251099545,4.292923674621498,0,0,0,0,1,0,0,1,0,0,0,1,8.113919349286421
2020-04-09,2020-04-09,267.42848269733173,276.10442146667094,264.71128908613275,271.5757751464844,13855628,262.4182077177776,291.0497755296291,43.39001676241212,-25.64178366378735,-31.219590741553834,5.577807077766483,0,0,0,0,1,0,0,1,0,0,0,0,8.74261289952428
2020-04-13,2020-04-13,271.7187742679831,278.392568723688,261.0883789183402,269.3829345703125,15510328,264.73978333528925,289.4448243474575,42.81050298288817,-23.42530283477413,-29.660733160197893,6.2354303254237635,0,0,0,0,1,0,0,1,0,0,0,1,8.49507526634952
2020-04-15,2020-04-15,274.006903407839,281.8724462092382,268.7632082069062,271.8617553710937,20991743,267.1137740138907,288.1423747936528,43.72547651607333,-21.22404807198319,-27.973396142554954,6.749348070571763,0,0,0,0,1,0,0,1,0,0,1,0,8.66338351089968
2020-04-16,2020-04-16,263.13816836428845,278.29720920097054,263.13816836428845,275.43701171875,17248798,269.8881865821771,287.20123678810444,45.09002888569313,-18.97234314380711,-26.173185542805385,7.200842398998276,0,0,0,0,1,0,0,1,0,0,0,0,9.108922340599786
2020-04-17,2020-04-17,283.63625778453104,285.73374763153146,272.19546755456673,279.6796569824219,17492373,273.1520100489254,286.6440827284242,46.74043275462273,-16.653533185953904,-24.26925507143509,7.615721885481186,0,0,0,0,1,0,0,1,0,0,1,0,8.405948227066524
2020-04-20,2020-04-20,281.0620753742201,281.2527668543292,271.8141204976268,273.05352783203125,11960748,273.119182643294,285.637374958321,44.49126607425021,-15.175597986687535,-22.45052365448558,7.274925667798044,0,0,0,0,1,0,0,1,0,0,0,0,8.270632151377683
2020-04-21,2020-04-21,266.9994395187858,267.9051804145892,250.9823442851979,253.55653381347656,16924910,266.5982997000215,283.2610163549992,38.6047056908198,-15.400046023082155,-21.040428128204894,5.64038210512274,0,0,0,0,1,0,0,1,0,1,0,1,8.513754767585121
2020-04-22,2020-04-22,253.69953258909217,257.3224379059203,247.1210839372545,255.8446807861328,14789856,263.0137600620586,281.2301766832313,39.61447147877774,-15.217866281434965,-19.87591575885091,4.658049477415943,0,0,0,0,1,0,0,1,0,1,0,0,9.009169845056748
2020-04-23,2020-04-23,257.4177882601592,265.9983812021645,256.4643890443809,257.70379638671875,15467857,261.24377217027865,279.4874818464526,40.47115455612427,-14.753404370052806,-18.85141348109129,4.098009111038483,0,0,0,0,1,0,0,1,0,0,0,0,9.006113230037831
2020-04-24,2020-04-24,253.89017553137205,261.08835638754266,252.1264104252032,255.08192443847656,12380846,259.1898229263446,277.67966277919516,39.61753466206198,-14.430531924014304,-17.96723716967589,3.5367052456615866,0,0,0,0,1,0,0,1,0,1,0,0,9.337408820025221
2020-04-27,2020-04-27,261.23136908273244,263.99622081963093,257.8944720324056,258.9908752441406,12410612,259.1235070322766,276.29530814696886,41.59541180334587,-13.701293539640346,-17.114048443668782,3.4127549040284357,0,0,0,0,1,0,0,1,0,0,0,0,7.891605880016814
2020-04-28,2020-04-28,261.1360331831718,262.5661319728884,256.98874087390664,260.8023376464844,8547105,259.68311723701254,275.1476807024885,42.53480446312607,-12.829308704520656,-16.257100495839158,3.4277917913185014,0,0,0,0,1,0,0,1,0,0,0,0,6.927737253344543
2020-04-29,2020-04-29,260.27797524799246,272.815168602939,258.60952668871045,269.478271484375,19876569,262.9481686528,274.72772446410977,46.936946248937815,-11.30782946823308,-15.267246290317942,3.9594168220848616,0,0,0,0,1,0,0,1,0,0,1,0,6.285158168896362
2020-04-30,2020-04-30,276.43812629424457,290.31007384988214,275.2463772226113,284.39898681640625,23633372,270.0984413740021,275.4441142679836,53.53004374265113,-8.796666684333104,-13.973130369120975,5.176463684787871,0,0,0,0,1,0,0,1,0,0,1,0,6.190105445930908
2020-05-04,2020-05-04,271.7187820854235,272.815185387032,257.5131392972377,260.8500366210937,12891459,267.01563978969926,274.3630714793251,44.19640846032896,-8.607533274529487,-12.900010950202677,4.29247767567319,0,0,0,0,1,0,0,1,0,0,0,0,6.460070297287271
2020-05-05,2020-05-05,265.99836538154807,269.23991670331185,258.3711721089589,259.9442749023437,12182330,264.65851816058074,273.29501247362276,43.87949408904405,-8.433514776896686,-12.00671171554148,3.5731969386447933,0,0,0,0,1,0,0,1,0,0,0,0,6.973380198191514
2020-05-06,2020-05-06,261.3267391955498,267.3808302278458,259.3722532836303,264.806640625,9507731,264.70789231538714,272.66624418853957,46.11334667537656,-7.813186041309848,-11.168006580695153,3.3548205393853046,0,0,0,0,1,0,0,1,0,0,0,0,7.648920132127675
2020-05-07,2020-05-07,262.6138243572719,269.6689727009053,261.8510875310682,262.99517822265625,8958376,264.1369876178102,271.9498689318075,45.388501644938586,-7.382638465281389,-10.410932957612399,3.0282944923310104,0,0,0,0,1,0,0,1,0,0,0,0,8.43261342141845
2020-05-08,2020-05-08,269.62126277099765,270.7653533670596,259.32456378816977,260.1826171875,9877755,262.81886414104014,271.0782206544514,44.22610452270095,-7.185546077006222,-9.765855581491163,2.5803095044849407,0,0,0,0,1,0,0,1,0,0,0,0,8.955075614278966
2020-05-11,2020-05-11,262.7091246967255,269.81196001733383,262.1847668012961,263.328857421875,10907408,262.98886190131844,270.5041937483346,45.89534131924085,-6.698260271746392,-9.152336519542208,2.4540762477958165,0,0,0,0,1,0,0,1,0,0,0,0,7.6367170761859775
2020-05-12,2020-05-12,260.56398307976247,263.9008801947013,252.17408197180416,261.1837158203125,15040297,262.3871465409831,269.81378797588854,44.90846228196036,-6.411272600265818,-8.60412373568693,2.1928511354211118,0,0,0,0,1,0,0,1,0,0,0,1,6.757811384123985
2020-05-13,2020-05-13,274.102269479441,274.5789690785357,260.75468070479,263.6625366210937,14723116,262.81227656768664,269.3581397273852,46.34423456295002,-5.915621083228473,-8.066423205195239,2.150802121966766,0,0,0,0,1,0,0,1,0,0,1,0,6.171874256082657
2020-05-14,2020-05-14,259.3245781801182,262.3754672086461,254.8435903748616,256.03533935546875,10796902,260.5532974969473,268.3712656257618,42.660165708214805,-6.068313026018529,-7.666801169359897,1.5984881433413678,0,0,0,0,1,0,0,1,0,0,0,0,6.114582837388437
2020-05-15,2020-05-15,257.41779226620207,263.90089539621374,256.2737015512892,260.70703125,14989665,260.60454208129823,267.80354456089054,45.51701178155408,-5.746118322646225,-7.282664600017163,1.5365462773709373,0,0,0,0,1,0,0,1,0,0,1,0,6.409721891592291
2020-05-18,2020-05-18,261.3267331958151,263.3288773859023,250.219638051973,254.17623901367188,11615367,258.46177439208947,266.79411452035583,42.34109678602927,-5.949178624353408,-7.015967404884412,1.0667887805310041,0,0,0,0,1,0,0,1,0,0,0,0,6.939814594394861
2020-05-19,2020-05-19,259.27692663864065,267.3331325009383,255.034288518569,259.3245849609375,16897094,258.7493779150388,266.240816034473,45.56554596390466,-5.629780282326692,-6.738729980372868,1.1089496980461764,0,0,0,0,1,0,0,1,0,0,1,0,7.626543062929907
2020-05-20,2020-05-20,259.3245727485367,270.7653627227368,257.5131201550417,270.0026550292969,14421812,262.50047028645815,266.5194707748304,51.60996819813035,-4.4635705185070265,-6.2836980879997,1.8201275694926737,0,0,0,0,1,0,0,1,0,0,1,0,8.417695375286605
2020-05-21,2020-05-21,270.67003250376075,272.9105264879013,265.5216825393206,270.4793701171875,13035811,265.16010356336795,266.81279665204204,51.86693396149287,-3.460977955585747,-5.719154061516909,2.2581761059311622,0,0,0,0,1,0,0,1,0,0,0,0,8.611796916857736
2020-05-22,2020-05-22,265.99838577641856,267.19013481663546,260.56399851485514,261.6604309082031,10656739,263.99354601164634,266.4311399302762,46.90469361963147,-3.339534739704959,-5.243230197154519,1.90369545744956,0,0,0,0,1,0,0,1,0,0,0,0,9.074531277905157
2020-05-26,2020-05-26,264.56828945744763,271.1467384032483,264.0915898368036,267.3808288574219,12107559,265.1226402935715,266.5014872582129,50.23084537303083,-2.7500015035107594,-4.744584458425767,1.9945829549150078,0,0,0,0,1,0,0,1,0,0,0,0,9.049687518603438
2020-05-27,2020-05-27,269.049265640009,276.86712161582784,266.04603488631983,274.53131103515625,14007462,268.25886387409975,267.096289019468,54.10144878757024,-1.6863686062343959,-4.132941287987493,2.4465726817530973,0,0,1,0,1,0,1,0,0,0,1,0,9.366458345735625
2020-05-28,2020-05-28,278.29721875434865,284.68500498876085,275.9137207706776,281.7294616699219,16601958,272.7490631393738,268.1802277343164,57.670341268576976,-0.2596086662077255,-3.3582747636315395,3.098666097423814,0,0,0,0,1,0,1,0,0,0,1,0,10.24430556382375
2020-05-29,2020-05-29,278.48790763643336,283.06421208426883,274.4359611019461,281.4434509277344,13127985,275.64719240216067,269.1626887116066,57.4790960815351,0.8383660272137377,-2.518946605462484,3.3573126326762215,0,0,0,0,1,0,1,0,0,0,0,0,10.496203709215832
2020-06-01,2020-06-01,287.9265628204128,302.99025877350545,287.9265628204128,300.5114440917969,24384360,283.93527629870607,271.48481873976885,65.65611100957243,3.2101420533555824,-1.3731288736988707,4.583270927054453,0,0,0,0,1,0,1,0,1,0,1,0,11.66413580614389
2020-06-02,2020-06-02,303.1809330295844,308.37697009232136,299.89169428778814,304.51568603515625,16562663,290.7954128775228,273.93154965053833,67.08748581257211,5.351215025975705,-0.02826009376395544,5.37947511973966,0,0,0,0,1,0,1,0,1,0,0,0,13.442757204095926
2020-06-03,2020-06-03,310.2837673925493,311.09413339993665,300.36839287992825,302.60888671875,10386954,294.7332374912652,276.0557968407762,65.68360500309754,6.815601996081853,1.3405123242052062,5.475089671876646,0,0,0,0,1,0,1,0,1,0,0,0,15.628504802730617
2020-06-04,2020-06-04,302.13221494293754,307.5666022779991,299.9394083174557,305.04010009765625,11251266,298.1688583600622,278.2027822672118,66.64210074207158,8.079185994384488,2.6882470582410627,5.390938936143426,0,0,0,0,1,0,1,0,1,0,0,0,15.419003201820411
2020-06-05,2020-06-05,310.61744061638166,327.6356217661738,309.9023912327385,323.1546630859375,30918476,306.49745993535396,281.53255121674704,72.74945587762049,10.42213932551715,4.23502551169628,6.18711381382087,0,0,0,0,1,0,1,0,1,0,1,0,14.946002134546939
2020-06-08,2020-06-08,331.4969204161399,334.45243472164884,312.0952404709913,318.0539855957031,16481649,310.34963515547037,284.23784265222525,68.92294464782823,11.732124052106485,5.734445219778321,5.997678832328164,0,0,0,0,1,0,1,0,1,0,0,0,14.964001423031291
