Entry_Date,Entry_Date,Exit_Date,Entry,Exit,profit
2015-07-02,2015-07-02,2016-11-18,340.9674377441406,394.4540710449219,534.8663330078125
2015-07-03,2015-07-03,2016-11-21,340.03570556640625,385.1240539550781,450.88348388671875
2015-07-06,2015-07-06,2016-11-22,346.9929504394531,383.4478149414063,364.5486450195318
2015-07-10,2015-07-10,2016-11-23,322.20770263671875,386.5156555175781,643.0795288085938
2015-07-13,2015-07-13,2016-11-24,323.8227844238281,385.3770751953125,615.5429077148438
2015-07-14,2015-07-14,2016-11-25,324.5682373046875,397.6800537109375,731.1181640625
2015-07-31,2015-07-31,2016-11-28,335.9568176269531,397.6484069824219,616.9158935546875
2015-08-03,2015-08-03,2016-11-29,339.4687805175781,395.624267578125,561.5548706054688
2015-08-04,2015-08-04,2016-11-30,351.6979064941406,401.0008850097656,493.02978515625
2015-08-10,2015-08-10,2016-12-01,352.9835510253906,411.469482421875,584.8593139648438
2015-08-11,2015-08-11,2016-12-02,352.66998291015625,412.5447692871094,598.7478637695312
2015-08-12,2015-08-12,2016-12-05,340.34674072265625,419.78741455078125,794.40673828125
2015-08-13,2015-08-13,2016-12-06,346.2104797363281,425.4170837402344,792.0660400390625
2015-08-14,2015-08-14,2016-12-27,343.35699462890625,402.5822448730469,592.2525024414062
2015-08-17,2015-08-17,2016-12-28,347.0885009765625,399.32464599609375,522.3614501953125
2015-08-18,2015-08-18,2016-12-29,351.5411376953125,403.5626831054688,520.2154541015631
2015-08-19,2015-08-19,2016-12-30,354.3946228027344,409.2555847167969,548.609619140625
2015-08-20,2015-08-20,2017-01-02,343.35699462890625,416.6246948242188,732.6770019531256
2015-08-21,2015-08-21,2017-01-03,335.9568176269531,414.3158874511719,783.5906982421875
2015-08-24,2015-08-24,2017-01-04,306.3246154785156,422.2543029785156,1159.296875
2015-08-25,2015-08-25,2017-01-05,313.5053405761719,426.7137451171875,1132.0840454101562
2015-08-26,2015-08-26,2017-01-06,316.9231872558594,417.41534423828125,1004.9215698242188
2015-08-27,2015-08-27,2017-02-21,325.3268737792969,449.9597473144531,1246.3287353515625
2016-01-05,2016-01-05,2017-02-22,272.99234008789057,448.4100036621094,1754.176635742188
2016-01-06,2016-01-06,2017-02-23,278.04080200195307,454.2294006347656,1761.8859863281255
2016-01-07,2016-01-07,2017-02-27,261.76663208007807,452.6163940429688,1908.4976196289074
2016-01-08,2016-01-08,2017-02-28,266.81500244140625,454.35589599609375,1875.408935546875
2016-01-11,2016-01-11,2017-03-01,266.4701538085937,453.7550354003906,1872.8488159179692
2016-01-12,2016-01-12,2017-03-02,266.4701538085937,443.7608337402344,1772.9067993164067
2016-01-13,2016-01-13,2017-03-03,257.81564331054693,436.8344421386719,1790.1879882812495
2016-01-14,2016-01-14,2017-03-06,249.94509887695312,432.7545471191406,1828.094482421875
2016-02-05,2016-02-05,2017-03-07,258.38006591796875,444.61474609375,1862.3468017578125
2016-03-10,2016-03-10,2017-03-08,280.61203002929693,447.7142028808594,1671.0217285156245
2016-03-11,2016-03-11,2017-03-09,274.99920654296875,451.2880859375,1762.8887939453125
2016-03-14,2016-03-14,2017-03-10,275.93984985351557,445.658447265625,1697.1859741210942
2016-03-15,2016-03-15,2017-03-14,272.3338623046875,444.1087341308594,1717.7487182617188
2016-03-16,2016-03-16,2017-03-15,269.9193725585937,449.6118469238281,1796.9247436523442
2016-03-17,2016-03-17,2017-03-16,274.24664306640625,448.2834777832031,1740.3683471679688
2016-03-18,2016-03-18,2017-03-17,276.5670166015625,453.1224670410156,1765.5545043945312
2016-03-21,2016-03-21,2017-03-20,279.23239135742193,453.4387512207031,1742.063598632812
2016-03-22,2016-03-22,2017-03-21,278.69924926757807,460.1437377929688,1814.4448852539074
2016-03-23,2016-03-23,2017-03-22,286.1935729980469,454.3243103027344,1681.307373046875
2016-03-28,2016-03-28,2017-05-26,283.2460021972656,529.8184204101561,2465.7241821289053
2016-03-29,2016-03-29,2017-05-29,283.057861328125,534.9735717773439,2519.1571044921884
2016-03-30,2016-03-30,2017-06-30,296.0709228515625,535.920654296875,2398.497314453125
2016-03-31,2016-03-31,2017-07-03,299.5829162597656,545.9324951171875,2463.4957885742188
2016-04-01,2016-04-01,2017-07-04,292.5276794433594,540.575927734375,2480.4824829101562
2016-04-04,2016-04-04,2017-07-12,293.1861267089844,551.2252807617189,2580.3915405273447
2016-04-05,2016-04-05,2017-08-17,287.6046142578125,545.3904418945311,2577.8582763671866
2016-04-06,2016-04-06,2017-08-18,287.22833251953125,538.8221435546875,2515.9381103515625
2016-04-07,2016-04-07,2017-08-21,290.2071838378906,517.0128784179689,2268.056945800782
2016-04-08,2016-04-08,2017-08-22,288.4825744628906,507.9575805664063,2194.7500610351567
2016-04-11,2016-04-11,2017-08-23,298.4226989746094,519.149169921875,2207.2647094726562
2016-04-12,2016-04-12,2017-08-24,309.5857849121094,531.2654418945311,2216.796569824218
2016-04-13,2016-04-13,2017-08-28,315.9511413574219,535.0916748046875,2191.4053344726562
2016-04-20,2016-04-20,2017-08-29,316.3274230957031,535.7611694335939,2194.337463378907
2016-04-21,2016-04-21,2017-08-30,322.4734191894531,535.5698852539061,2130.9646606445303
2016-04-22,2016-04-22,2017-08-31,328.1803283691406,528.0449829101561,1998.646545410155
2016-04-25,2016-04-25,2017-09-01,328.9956359863281,531.0103759765625,2020.1473999023438
2016-04-26,2016-04-26,2017-09-04,320.1842956542969,520.99853515625,2008.1423950195312
2016-04-27,2016-04-27,2017-09-05,322.9437561035156,522.8797607421875,1999.3600463867188
2016-04-28,2016-04-28,2017-09-06,324.197998046875,525.4305419921875,2012.325439453125
2016-04-29,2016-04-29,2017-09-07,337.3365478515625,525.685546875,1883.489990234375
2016-05-02,2016-05-02,2017-09-08,373.0832824707031,519.0535278320311,1459.70245361328
2016-05-03,2016-05-03,2017-09-11,363.39398193359375,517.7462768554689,1543.5229492187511
2016-05-04,2016-05-04,2017-09-12,363.1745300292969,519.3405151367189,1561.65985107422
2016-05-05,2016-05-05,2017-09-13,371.54681396484375,517.4592895507811,1459.1247558593739
2016-05-06,2016-05-06,2017-09-14,371.8289794921875,523.5174560546875,1516.884765625
